timestamp,station_id,session_id,ev_id,temperature,current,voltage,power_kw,energy_kwh,proximity,active_sessions,is_charging
1744743650.3158114,CS001,9dc3a273-70e5-4ffb-ab86-6cf0d9a060e8,EV-5011,35.02,31.7,399.14,12.65,0.422,100.63,72,0
1744743652.3166728,CS001,829d0223-cb41-43a3-95bf-7d629fd5efbe,EV-1400,35.18,31.8,399.61,12.71,0.424,98.87,71,0
1744743654.3175442,CS001,dd33d651-992e-45f9-bbca-4732480cf213,EV-1991,34.92,31.37,399.08,12.52,0.417,96.49,71,0
1744743656.3185399,CS001,766bfeec-4393-4f15-bc7f-0576316a006e,EV-7910,35.26,31.57,398.75,12.59,0.42,98.04,72,1
1744743658.3195887,CS001,cdfdaf9d-bc5b-4ca0-b76a-b19c918a4366,EV-2683,35.07,31.23,399.37,12.47,0.416,95.27,73,1
1744743660.320437,CS001,6fb2b6da-b2fa-4f90-940b-f18f1e4b8b10,EV-4578,35.25,31.79,399.92,12.71,0.424,94.4,74,1
1744743662.321235,CS001,2cbbf58c-38a2-422b-b9f1-fd0de24cfc68,EV-7652,35.38,31.96,399.79,12.78,0.426,95.77,73,0
1744743664.3228724,CS001,c053576f-3a7f-48e7-98f9-9f026bce288a,EV-7490,35.28,31.49,400.11,12.6,0.42,93.47,73,1
1744743666.3240674,CS001,53b08d36-e483-465e-91f7-750f945ef31e,EV-3768,35.53,31.13,399.83,12.45,0.415,92.91,72,0
1744743668.3249378,CS001,28e93a67-6671-4cc8-baa3-170f5a7d0c9e,EV-2281,35.21,31.57,399.64,12.62,0.421,91.14,73,1
1744743670.3257883,CS001,8567a28e-e386-47b6-8247-85e63c4eae92,EV-1941,35.03,31.9,399.85,12.76,0.425,90.6,74,1
1744743672.3275974,CS001,74bddd7b-266f-4def-bf88-eae2db3f4d1d,EV-4996,35.26,31.6,400.27,12.65,0.422,91.84,73,0
1744743674.3282094,CS001,714447a6-f804-4c92-abf2-e2a8b446da0c,EV-2774,35.15,31.28,400.27,12.52,0.417,89.91,72,0
1744743676.3296685,CS001,b4801ce4-94df-40b0-bb11-06cdcd480085,EV-9932,34.94,30.63,399.67,12.24,0.408,90.78,73,1
1744743678.3306801,CS001,60f197c9-b4cf-4fae-a35c-7a1ecff7cf19,EV-4998,35.03,30.5,399.59,12.19,0.406,92.23,74,1
1744743680.3314166,CS001,a56e17c0-b577-4463-b190-1c6b96524b0e,EV-4903,34.88,30.19,399.33,12.06,0.402,89.64,73,0
1744743682.3322406,CS001,d77348a6-760e-42fd-8d28-65e5bf993b99,EV-4471,34.75,30.62,399.7,12.24,0.408,88.68,73,1
1744743684.333233,CS001,a6a98c68-9357-4b92-8f57-9ed0a3883e41,EV-6235,35.01,30.22,399.56,12.07,0.402,91.8,73,1
1744743686.3342984,CS001,7bbf8391-b2ea-40f0-bd2c-32bd4839aa86,EV-4130,34.73,30.3,399.38,12.1,0.403,94.64,73,1
1744743688.3351908,CS001,e28bfc8e-18c9-4a68-a1ff-750efb7e7dbf,EV-6605,34.86,30.1,399.88,12.04,0.401,96.18,74,1
1744743690.3363385,CS001,1937d261-ce38-4a02-9283-637ed7c73284,EV-9394,34.93,30.16,399.78,12.06,0.402,94.87,73,0
1744743692.3372867,CS001,dffcf75a-6d1f-4e00-a07a-4147301c2023,EV-3492,35.11,29.78,399.85,11.91,0.397,96.88,73,0
1744743694.3377593,CS001,a7fbb767-264d-4ca3-b7de-47bffa51282e,EV-8147,35.05,29.65,400.36,11.87,0.396,97.91,74,1
1744743696.3434343,CS001,7faf949e-0010-47dc-9f9a-34f60f0d169a,EV-4132,35.2,30.02,400.71,12.03,0.401,97.63,74,0
1744743698.3443773,CS001,6ae6ca91-9da7-463a-b80a-de652b8ec5c8,EV-3240,35.08,30.07,400.58,12.05,0.402,95.33,75,1
1744743700.3467968,CS001,2a04f464-3864-4b76-967d-734f629a3557,EV-5495,35.05,30.24,400.96,12.13,0.404,97.69,75,0
1744743702.347936,CS001,741b2212-bab3-4771-ba00-5a4e931780d5,EV-5051,34.93,30.53,400.86,12.24,0.408,95.4,75,0
1744743704.3488648,CS001,16dffc35-2325-4a64-86ea-65818812e189,EV-7254,34.68,30.94,400.47,12.39,0.413,95.05,74,0
1744743706.3528507,CS001,d179e18c-ee93-43a3-81f9-d8cac9c54f6b,EV-4712,34.68,30.6,400.24,12.25,0.408,93.19,74,0
1744743708.3534071,CS001,8f7a3bba-f9bb-4e9a-a3e0-cea3fcc5fa28,EV-6359,34.69,30.58,400.8,12.26,0.409,91.84,74,1
1744743710.3542507,CS001,4033e86a-f131-4c18-bf63-94a9d252cee6,EV-4393,34.98,30.52,400.92,12.24,0.408,93.14,75,1
1744743712.3549404,CS001,67d3410d-7aa4-4bc5-8dcb-454d9fe253dd,EV-7763,35.07,30.9,400.75,12.38,0.413,94.43,76,1
1744743714.3561754,CS001,2baf3bb9-e796-4ccf-a868-0c86152bcabd,EV-3175,34.96,30.75,400.73,12.32,0.411,95.85,76,0
1744743716.3566833,CS001,7e36140b-61fd-490d-94e7-e9a5f7353468,EV-4952,34.62,30.88,401.38,12.39,0.413,98.03,76,1
1744743718.3575602,CS001,7dd0b75e-b7ef-4e79-97ec-737e2b30cb10,EV-6496,34.43,31.46,401.7,12.64,0.421,95.22,77,1
1744743720.3585823,CS001,ded27c23-240e-4b00-9ab6-97e977511480,EV-9166,34.21,30.79,401.29,12.36,0.412,96.56,77,1
1744743722.3594604,CS001,36d33829-c26a-48ad-8898-28ff99cfb1a5,EV-3032,33.98,30.23,400.74,12.11,0.404,94.68,78,1
1744743724.3603916,CS001,f4370e91-76ad-4be8-b552-a84ebe9a37d4,EV-1343,34.01,29.73,400.67,11.91,0.397,95.46,78,1
1744743726.3612003,CS001,cf7bf4b3-18f2-4f64-bf14-d93ddd260431,EV-7316,34.01,29.54,400.51,11.83,0.394,94.51,78,1
1744743728.3621166,CS001,c00082ab-29b6-41d2-890b-b5942891ef64,EV-3087,34.19,29.07,400.67,11.65,0.388,96.37,77,0
1744743730.362894,CS001,e26cdacf-4d81-461c-bc1f-3a0adfc53b7f,EV-8995,34.41,28.81,400.52,11.54,0.385,94.96,77,0
1744743732.3636582,CS001,2537d927-1c00-4d50-8521-9d08885e50ef,EV-2738,34.21,29.36,400.9,11.77,0.392,93.43,77,0
1744743734.3645773,CS001,063dca3f-8aa0-4f8e-b6dd-f8467a1099e6,EV-2790,33.95,28.87,401.26,11.58,0.386,94.82,77,1
1744743736.3654268,CS001,78d89c37-8292-4273-8316-868b2ff2e82b,EV-1970,33.86,28.39,400.87,11.38,0.379,98.17,78,1
1744743738.367848,CS001,d68e8c3b-1054-4fec-8c3e-8ad1da1d6a83,EV-9845,33.83,27.89,401.13,11.19,0.373,99.06,78,1
1744743740.3684044,CS001,55059d50-6340-46b7-9284-d99b960d0978,EV-4464,33.67,28.11,401.05,11.27,0.376,97.96,78,0
1744743742.3689802,CS001,2fb86a1f-759c-48da-b4d0-a12f997c0de4,EV-7953,33.46,28.21,401.12,11.32,0.377,97.0,78,1
1744743744.3698983,CS001,76043bdf-cc85-4555-8148-cd8e641ffff4,EV-3779,33.37,27.98,400.56,11.21,0.374,100.39,78,0
1744743746.3709042,CS001,37c960e7-9112-4b31-8a89-2a30e25cae37,EV-2865,33.13,28.32,400.41,11.34,0.378,102.84,78,1
1744743748.3718624,CS001,a2e49e05-cfad-4411-86e5-2bc1398f400a,EV-7952,33.05,27.8,400.67,11.14,0.371,102.46,77,0
1744743750.37247,CS001,75ab4b28-b4f8-423e-891b-b4bf825af032,EV-6192,33.06,27.97,401.07,11.22,0.374,103.05,78,1
1744743752.373396,CS001,52f0b213-e126-4a00-9396-032d7775ec8a,EV-4787,33.34,27.43,400.53,10.99,0.366,102.86,78,1
1744743754.3742158,CS001,33c8a657-40c2-4c3d-bdf9-ac552a0e83e4,EV-1700,33.13,27.91,400.81,11.19,0.373,100.42,77,0
1744743756.3760276,CS001,2a58bd95-c591-4187-8690-f7f1b3eb2957,EV-4679,33.51,28.6,401.19,11.47,0.382,99.4,77,1
1744743758.3772836,CS001,16ebb4d2-fb18-4e3a-82f3-50dd03f10cb9,EV-7175,33.79,28.12,401.38,11.29,0.376,101.23,76,0
1744743760.3782952,CS001,06458fb0-67d8-4d76-9e45-a7b4b46ccb49,EV-7112,33.58,28.53,401.08,11.44,0.381,98.4,77,1
1744743762.3793597,CS001,8e98b8f8-5696-4f66-88ef-a94930b767a3,EV-7229,33.53,28.44,400.87,11.4,0.38,100.45,76,0
1744743764.3802106,CS001,6edb8341-a07b-467a-b2b5-e8e17c5cb2a9,EV-6836,33.82,29.12,400.54,11.66,0.389,102.86,76,0
1744743766.3812742,CS001,10abc756-5ffd-477c-8c7a-c506009a1ed1,EV-5036,33.88,29.27,400.43,11.72,0.391,102.87,77,1
1744743768.382427,CS001,fa05e80a-a76d-482e-a0c7-b8a0fbcc2e15,EV-2558,33.93,29.44,400.7,11.8,0.393,102.69,77,0
1744743770.383292,CS001,56826208-f631-4162-8d07-8a125d0fd48c,EV-9917,33.7,29.47,400.61,11.81,0.394,105.48,76,0
1744743772.384488,CS001,5a605deb-f51a-46eb-960d-200a7eee312f,EV-3668,33.66,29.36,400.19,11.75,0.392,107.13,75,0
1744743774.3854933,CS001,f0a35a60-d996-4300-a3f0-a3f9a45d92e1,EV-3006,33.89,29.7,399.9,11.88,0.396,108.78,75,0
1744743776.386379,CS001,accd0a5a-f481-4138-a5d0-6a8092082ae8,EV-8880,34.01,30.12,400.38,12.06,0.402,111.68,75,0
1744743778.3871603,CS001,456e6723-b6d7-4992-86bf-0beee7380b75,EV-5368,33.96,30.49,399.83,12.19,0.406,108.44,75,1
1744743780.3880346,CS001,460f1cb6-9baa-4b16-bcd5-938af09fc7a6,EV-9174,34.1,30.62,400.16,12.25,0.408,110.58,76,1
1744743782.3888636,CS001,60252627-628d-4225-984b-93c24b740b2b,EV-1114,33.84,30.62,399.9,12.24,0.408,112.91,76,1
1744743784.3896656,CS001,d2b11a17-9b5f-4474-9d38-bd98ebbe632c,EV-6764,33.75,30.94,400.35,12.39,0.413,112.21,77,1
1744743786.390595,CS001,7f0f19e1-2ab0-49c3-86ae-77d41aa53458,EV-5077,33.62,30.29,400.59,12.13,0.404,110.06,77,0
1744743788.3914921,CS001,49faf65f-7f02-436d-bb48-15d5b65a1635,EV-6008,33.92,30.44,400.2,12.18,0.406,108.75,77,1
1744743790.3924284,CS001,2d53293d-dfa7-4eb5-811b-9701b562ae62,EV-6971,33.67,30.48,400.53,12.21,0.407,105.86,76,0
1744743792.3934283,CS001,ef4fe333-80c2-43cf-b357-421e601a0382,EV-3337,34.03,29.88,400.26,11.96,0.399,102.59,76,1
1744743794.3943489,CS001,16a0cab7-adcd-4e75-a902-46060af043b8,EV-1134,34.3,29.29,400.32,11.73,0.391,101.86,76,0
1744743796.3951843,CS001,99739bbb-535c-4dba-a48e-67ae9cacdb60,EV-4240,34.13,28.74,399.81,11.49,0.383,104.15,76,1
1744743798.395999,CS001,0da1333e-67a0-459f-b16f-ca28e8274013,EV-6520,34.27,29.04,400.0,11.62,0.387,104.34,76,0
1744743800.3968666,CS001,55f03e66-5367-4387-b82e-78798c77bcfc,EV-4820,34.08,29.15,399.79,11.65,0.388,102.5,76,1
1744743802.3975616,CS001,46eb8882-334a-4d8f-9738-b75460c1fd75,EV-5378,33.85,28.56,399.8,11.42,0.381,102.36,76,1
1744743804.3984287,CS001,0b9d32d7-33b5-4264-887a-176529927dfa,EV-1509,33.77,28.23,400.06,11.29,0.376,101.53,77,1
1744743806.3993604,CS001,53ae6972-2bb8-4754-a1f3-25c67ca7918d,EV-1564,34.13,28.25,399.63,11.29,0.376,103.77,78,1
1744743808.400203,CS001,f7ba6be2-4099-4bbe-ba23-5fec870b2b88,EV-3416,33.96,27.62,399.57,11.04,0.368,101.7,78,0
1744743810.4011843,CS001,f56036d6-6f0d-4851-abe3-aefbd10fb396,EV-3110,34.29,28.29,399.09,11.29,0.376,100.32,79,1
1744743812.401875,CS001,121f5968-8937-4386-9bc0-d3e3ad7cb773,EV-3455,34.29,28.92,398.67,11.53,0.384,102.72,79,0
1744743814.402726,CS001,267d46fc-8f6b-4cee-ba3f-b0e4a954461b,EV-8312,34.23,29.48,398.98,11.76,0.392,101.37,80,1
1744743816.4036608,CS001,0fb4b3c0-ac4f-488c-877c-dede53bec603,EV-4867,34.44,28.87,398.84,11.51,0.384,102.87,80,1
1744743818.4044874,CS001,2dc01e63-dfbc-4cf8-8f45-ece6042fe014,EV-6947,34.6,29.06,398.97,11.59,0.386,105.36,79,0
1744743820.4053833,CS001,0a3608b9-868e-4b43-ba08-da40179da385,EV-6856,34.36,29.08,398.83,11.6,0.387,105.0,79,0
1744743822.4062812,CS001,9f22e312-66f2-497e-9c8c-45420cb759b5,EV-9779,34.07,29.19,399.17,11.65,0.388,106.18,80,1
1744743824.4072087,CS001,f311d17c-6db0-4a90-b54b-b414a5dd14ab,EV-2676,34.03,29.22,398.76,11.65,0.388,105.69,81,1
1744743826.4081075,CS001,6373f0ca-64ed-4130-9d72-82b9d6c10ef6,EV-1867,34.02,28.92,398.69,11.53,0.384,105.78,82,1
1744743828.4090106,CS001,239d4397-c3f4-43f7-a3e3-723a9921c466,EV-8982,34.18,28.99,399.18,11.57,0.386,104.48,81,0
1744743830.409876,CS001,a43b7694-2e57-4d88-afc3-6ba59ae51353,EV-6784,34.2,29.2,399.44,11.66,0.389,101.42,80,0
1744743832.4103198,CS001,ca983def-bc08-4dc0-9169-13b252b8ad6f,EV-2551,34.52,28.57,399.64,11.42,0.381,98.83,80,1
1744743834.4113388,CS001,a184ca9e-f540-40f5-b2c9-3f247077cd2a,EV-9839,34.46,28.31,399.14,11.3,0.377,97.54,80,1
1744743836.4122427,CS001,02836b8f-3c70-499d-a60d-6328568330e5,EV-1089,34.31,28.09,398.53,11.19,0.373,100.17,80,1
1744743838.4132614,CS001,08d5747f-3cde-4003-b07e-9e423337ff60,EV-9604,34.41,28.07,398.34,11.18,0.373,102.48,80,0
1744743840.4142165,CS001,e486df85-1df2-4171-bd4d-c7b847ef193e,EV-6889,34.33,28.31,397.8,11.26,0.375,101.72,81,1
1744743842.4151528,CS001,3753adaf-0604-4268-9b46-3192fff304c9,EV-1400,34.16,27.94,397.94,11.12,0.371,100.34,81,1
1744743844.4161482,CS001,11279168-b470-414c-8b3e-ceaac7575ba3,EV-7694,34.03,27.84,397.97,11.08,0.369,100.35,81,0
1744743846.4170735,CS001,4a388948-a3b0-4515-8e81-b7589e1cd7a3,EV-9894,33.98,27.69,398.54,11.04,0.368,100.91,80,0
1744743848.4178948,CS001,dc31a216-829d-4d15-9803-05c336712e4d,EV-1406,33.75,27.83,399.1,11.11,0.37,100.82,79,0
1744743850.4188724,CS001,26680413-2ca6-4304-b6d8-040a8869b750,EV-5646,34.05,27.68,398.98,11.04,0.368,97.66,78,0
1744743852.4196517,CS001,2661dea3-646f-4c0a-b179-93234a3dd5cb,EV-2670,34.31,27.66,399.1,11.04,0.368,94.73,78,0
1744743854.420558,CS001,f207ca25-5e7d-4585-bf44-f2382fc66d46,EV-1644,34.4,27.49,399.7,10.99,0.366,94.37,78,1
1744743856.4210386,CS001,24465a22-d85d-4ee7-b3ca-63af022b9c85,EV-4810,34.33,27.01,400.0,10.8,0.36,97.54,79,1
1744743858.4216154,CS001,d49ffacf-fb00-4d4d-896f-e5fb60d5bea1,EV-9852,34.49,27.42,400.41,10.98,0.366,97.39,79,1
1744743860.4225998,CS001,7ff7ce38-9b47-4d84-9538-1a7ea59f6045,EV-1633,34.46,27.62,400.53,11.06,0.369,94.74,79,0
1744743862.4234116,CS001,d166b15c-ed25-4770-b137-f6f2de988b66,EV-3473,34.57,27.14,400.96,10.88,0.363,93.71,79,0
1744743864.4242156,CS001,8800393a-57e9-4ae6-bc06-5e19c1139b7d,EV-8234,34.58,27.04,401.45,10.86,0.362,91.69,80,1
1744743866.4251432,CS001,c6898d06-0b60-43a8-96f0-19dc4309c821,EV-9885,34.55,27.43,400.9,11.0,0.367,92.58,80,0
1744743868.4259999,CS001,ec9c651e-886d-4c5e-b7b2-7e08366ad7ae,EV-8037,34.27,27.34,400.32,10.94,0.365,91.4,80,1
1744743870.4268377,CS001,d2a1219f-c694-4291-8e4c-bb7c7c4901bc,EV-3996,34.54,27.04,400.85,10.84,0.361,94.24,80,1
1744743872.4275422,CS001,0c17e969-2cd9-44d5-ae8d-e3a91509d0a4,EV-3055,34.6,26.93,401.0,10.8,0.36,91.92,80,1
1744743874.4284706,CS001,145dd23c-2d72-4fdf-aff8-b74ded140b4b,EV-2438,34.93,27.4,401.53,11.0,0.367,92.51,81,1
1744743876.4294622,CS001,4722ee1f-3c78-4548-873b-be35b9ed29d7,EV-9750,35.17,26.89,401.95,10.81,0.36,95.36,80,0
1744743878.4304636,CS001,4c4fb72b-6179-4bcd-aa71-5a58ed6781c2,EV-9951,35.4,27.31,401.49,10.96,0.365,94.47,80,1
1744743880.4313354,CS001,0e783bd7-0bc9-43b3-9839-c74cd8551694,EV-4585,35.67,27.31,401.6,10.97,0.366,92.3,80,0
1744743882.4318187,CS001,d31655c5-c43e-4694-8189-02a3899dded4,EV-4440,35.92,26.95,401.77,10.83,0.361,94.94,80,1
1744743884.4328952,CS001,e19c29e7-bbfa-4df6-b549-f2304763b1c1,EV-8884,36.04,26.57,402.12,10.68,0.356,92.41,79,0
1744743886.4338262,CS001,27dd9bfe-b0f3-4be4-9f29-28099f0f2896,EV-6939,35.93,27.08,401.62,10.88,0.363,91.33,79,1
1744743888.4348583,CS001,c3e9273a-c091-4305-9285-1a1574aa0b46,EV-8478,36.17,27.21,401.13,10.91,0.364,91.22,78,0
1744743890.4357643,CS001,19ca2c4a-9b72-43f7-b9c7-1e1b198aedb7,EV-5024,36.1,27.41,401.39,11.0,0.367,90.39,78,1
1744743892.43677,CS001,a72ade81-de90-4e8a-9934-1d09fb9bd52a,EV-1977,35.9,27.39,401.23,10.99,0.366,91.3,78,1
1744743894.437638,CS001,0dfb84e2-7f46-4e3a-89a1-3581eba95036,EV-5458,35.87,27.9,400.67,11.18,0.373,89.31,79,1
1744743896.4398553,CS001,aedb2109-e4aa-4649-9042-eb7dae6c902b,EV-1183,36.11,28.02,401.05,11.24,0.375,90.19,79,1
1744743898.4406524,CS001,7f936fc7-202d-49da-ab71-3567a6ff0fd9,EV-9358,36.18,28.68,400.74,11.49,0.383,87.84,79,0
1744743900.4418828,CS001,3309864d-c2ea-4b3d-87ab-850a25c73bf6,EV-9263,36.18,29.18,400.49,11.69,0.39,89.17,80,1
1744743902.4427335,CS001,5be5725a-b6cc-44ad-a20a-a418a3ff82ef,EV-2507,36.34,29.01,399.85,11.6,0.387,89.62,80,1
1744743904.443653,CS001,2d215845-a3f6-49c3-bdea-7661bd83f654,EV-9515,36.15,28.49,399.97,11.4,0.38,91.76,80,0
1744743906.4443727,CS001,4425d5b5-5dd4-4539-aa6d-c2086d4e3ce3,EV-3024,36.13,28.86,399.6,11.53,0.384,89.35,81,1
1744743908.4453025,CS001,ca67952f-5375-4825-8cd3-a205861af48b,EV-2448,36.21,28.72,399.48,11.47,0.382,88.04,81,0
1744743910.4463387,CS001,481832a3-2b69-4ffe-a892-b4ceec2816a5,EV-5662,36.32,28.72,399.53,11.47,0.382,85.48,81,0
1744743912.4471905,CS001,ad3cf7a9-ba8a-4461-8032-a9f29b0fb851,EV-6597,36.34,29.28,399.31,11.69,0.39,87.24,82,1
1744743914.4480777,CS001,42682fc1-1a33-4536-8d4f-0c8b84a72e8a,EV-1093,36.11,29.33,399.09,11.71,0.39,87.14,81,0
1744743916.4489965,CS001,6881eeab-50b4-4ec4-87bb-a1fee1393771,EV-9294,36.2,29.06,398.84,11.59,0.386,87.8,80,0
1744743918.4494052,CS001,abc93945-9f04-4e81-8738-438114d16dff,EV-7239,36.27,29.43,399.27,11.75,0.392,87.65,80,1
1744743920.450557,CS001,14b3a58f-177a-4014-a265-92761db7b56b,EV-6202,36.28,29.0,398.76,11.56,0.385,86.58,81,1
1744743922.4516003,CS001,fc9e5ca3-5d97-4d5b-af29-979765053626,EV-9660,36.21,28.49,399.24,11.37,0.379,89.5,81,0
1744743924.4525526,CS001,12fbfee1-ad53-4898-b338-c35652e3bdb3,EV-3662,36.03,28.57,399.17,11.4,0.38,91.51,82,1
1744743926.4535563,CS001,6abd2812-85cc-4d2f-accd-74b5090d1a2c,EV-8892,36.01,28.31,398.56,11.28,0.376,90.66,83,1
1744743928.454638,CS001,e59babc3-a4fc-4af4-baa7-29bff9448eaf,EV-3893,36.3,28.11,398.56,11.2,0.373,90.26,84,1
1744743930.4556506,CS001,1e5e1a44-0458-4df0-942b-b4d15ad6fab5,EV-2998,36.25,28.14,398.77,11.22,0.374,88.54,83,0
1744743932.4577053,CS001,7031490c-eed3-4fc0-a544-8820531b1316,EV-5405,36.22,27.81,398.78,11.09,0.37,90.82,84,1
1744743934.4609408,CS001,642a004c-e68e-45f4-9182-6432e1afef61,EV-6769,36.27,28.37,398.73,11.31,0.377,92.41,84,1
1744743936.4614017,CS001,92469a65-df14-4f2e-a27b-643cb5bd3e22,EV-9207,36.21,28.57,398.32,11.38,0.379,91.22,84,1
1744743938.4620178,CS001,ab7191d9-bbd1-49f9-bb9b-3af0a76d9423,EV-7227,36.33,28.97,398.46,11.54,0.385,90.88,84,0
1744743940.4629464,CS001,3b6ad79b-f08b-4e30-9457-6009750d87e6,EV-2926,36.43,29.42,397.83,11.7,0.39,91.78,83,0
1744743942.4638996,CS001,c198541a-f9cd-4443-b809-5483dc4238f9,EV-2787,36.59,29.62,397.57,11.78,0.393,91.71,82,0
1744743944.4647768,CS001,00516897-d3ab-4122-a7f4-66fd14c6a0b1,EV-5957,36.55,29.24,397.68,11.63,0.388,90.23,82,0
1744743946.4656715,CS001,c8ffc43c-f042-4124-9e2f-40e8e94d9ffb,EV-1987,36.44,29.72,398.21,11.83,0.394,89.92,83,1
1744743948.4665194,CS001,ff811f2a-7755-4685-a104-052bcd708011,EV-5476,36.73,29.91,398.74,11.93,0.398,87.76,83,0
1744743950.4674041,CS001,b0d34d0a-3270-46b5-bd3c-ae4c0c23a208,EV-4184,36.41,29.68,399.2,11.85,0.395,86.52,82,0
1744743952.468044,CS001,67ed0ffe-20cb-4e92-a85a-9831d5174a9b,EV-1901,36.32,30.27,399.91,12.11,0.404,88.01,82,0
1744743954.4689434,CS001,1d2e968b-8a29-4549-94e1-55061d68c97d,EV-1615,36.24,30.72,399.33,12.27,0.409,88.95,83,1
1744743956.4698174,CS001,ca54e2f5-77c3-4c88-9fe9-3589ec3dc1f9,EV-6751,36.0,31.22,399.46,12.47,0.416,89.84,82,0
1744743958.4706812,CS001,4252603d-db78-4357-80b0-06bc2456ed49,EV-8018,35.63,31.81,399.64,12.71,0.424,88.13,81,0
1744743960.4715064,CS001,9148d085-dcca-44c5-856d-74005c4b0690,EV-9551,35.39,31.92,399.36,12.75,0.425,88.58,81,1
1744743962.4724169,CS001,4390775d-4acb-4642-bd2f-9f0dca63b2c3,EV-7442,35.57,31.25,399.09,12.47,0.416,89.34,80,0
1744743964.473313,CS001,0b832d7a-8cf8-474e-a777-6b579e734fda,EV-8420,35.75,30.8,399.31,12.3,0.41,88.13,81,1
1744743966.4741812,CS001,1d349ae7-a342-4fb2-8362-ed3ed307a57d,EV-3157,35.75,30.93,399.17,12.35,0.412,90.14,82,1
1744743968.475878,CS001,3c4b60e4-dc96-48c5-9a8d-621029223d72,EV-2293,35.81,30.52,399.36,12.19,0.406,90.26,81,0
1744743970.4765522,CS001,3ccd10ad-b82c-4c05-8be3-4355c399b8d9,EV-4315,35.98,30.64,399.32,12.24,0.408,92.91,80,0
1744743972.4773545,CS001,9e379cd5-8937-46ee-b126-e5bba86e2faa,EV-7044,35.64,31.04,399.48,12.4,0.413,92.74,80,0
1744743974.4782236,CS001,8d013d3e-66b0-4a69-8494-a5d5bc561de0,EV-9472,35.42,31.51,399.97,12.6,0.42,93.86,80,1
1744743976.4792075,CS001,a5146f02-bac7-4e7e-9cd9-cf11ff5aa354,EV-9617,35.55,31.04,400.25,12.42,0.414,95.02,80,1
1744743978.4801948,CS001,b5c1c962-7608-47ba-9713-f864d2511926,EV-7408,35.71,31.02,399.69,12.4,0.413,96.81,79,0
1744743980.4811003,CS001,0279b515-178b-4b5d-9dff-cc0103939e27,EV-5012,35.63,31.08,399.35,12.41,0.414,96.57,80,1
1744743982.4822068,CS001,7a49c2c2-5302-4d60-94bc-3ce325cdc032,EV-6866,35.9,31.16,399.43,12.45,0.415,97.57,80,1
1744743984.4830377,CS001,4f1da286-8c76-4579-8dc2-4a6126813977,EV-1053,35.75,31.0,399.37,12.38,0.413,96.1,81,1
1744743986.4841566,CS001,3a4d1580-b370-4bfc-9d19-cf3904884d56,EV-2047,35.47,31.02,399.76,12.4,0.413,98.55,82,1
1744743988.4847605,CS001,7c531015-2aea-4583-baa5-5e4d1b92b551,EV-9548,35.52,31.26,399.51,12.49,0.416,98.45,82,1
1744743990.485925,CS001,d47ff6f6-b949-4f57-bf1b-8e245b72fa84,EV-1716,35.76,30.64,399.17,12.23,0.408,96.01,82,1
1744743992.487319,CS001,64a27d9e-c250-40ad-9236-be8d54216815,EV-6382,36.03,30.62,398.94,12.22,0.407,97.29,82,1
1744743994.4882524,CS001,373ee50c-5d37-4077-8bf4-c68255d38928,EV-6741,35.87,30.5,398.36,12.15,0.405,100.34,81,0
1744743996.4894452,CS001,c4a1fe06-6a5e-4e69-9a35-45fe587845c1,EV-5948,35.7,30.23,398.67,12.05,0.402,102.4,81,1
1744743998.490213,CS001,a5488460-ba1e-49a2-8e23-01549a85fa3d,EV-8558,35.42,30.17,399.17,12.04,0.401,101.19,80,0
1744744000.4925077,CS001,19d1e4dd-85bb-44e6-b3fb-69b5dbd12545,EV-1143,35.19,30.73,399.69,12.28,0.409,100.69,80,0
1744744002.4931,CS001,d0c3b6f2-cb1b-4f37-8198-ebcfbeacea16,EV-1752,35.08,30.15,399.95,12.06,0.402,100.55,79,0
1744744004.4945486,CS001,9b0bd9d6-1a3e-4400-bc2a-b060f8c3c5e2,EV-4379,34.92,30.14,400.61,12.07,0.402,101.09,79,0
1744744006.4950504,CS001,d23ee142-b98e-4154-ba8f-3801c3ff3977,EV-9332,34.73,29.67,400.22,11.87,0.396,98.87,80,1
1744744008.4955783,CS001,bffc765d-32bb-4bec-9bfb-8e36bd3a827f,EV-7777,35.09,29.45,400.19,11.79,0.393,96.76,79,0
1744744010.497111,CS001,e798204e-543a-4cac-80b1-63dfa941c9cf,EV-8925,35.26,29.04,400.24,11.62,0.387,94.59,79,1
1744744012.4977472,CS001,4bb24d8c-1977-4a62-a8f1-39f9401557b1,EV-7961,35.5,29.48,400.42,11.8,0.393,94.35,79,0
1744744014.4986873,CS001,cdce88e8-5c59-450c-a943-928bba510d85,EV-2624,35.54,29.46,399.84,11.78,0.393,93.66,80,1
1744744016.4997287,CS001,42a8978e-37ed-4a6b-a9f6-0e4a9347e633,EV-5794,35.61,28.93,399.85,11.57,0.386,92.97,80,0
1744744018.5010312,CS001,a6e20f30-b28f-4f5d-a327-65bb4d1228e0,EV-3086,35.68,29.36,399.19,11.72,0.391,95.73,79,0
1744744020.5018783,CS001,cabc58a2-7b4c-4ce6-99fa-85a93b5bcc0c,EV-6119,35.84,29.78,399.14,11.89,0.396,93.31,80,1
1744744022.5026667,CS001,bba6f2d7-03a1-4099-9db0-35942d9cfefa,EV-4935,35.62,29.27,398.64,11.67,0.389,92.3,79,0
1744744024.503539,CS001,2d4b3743-3c3d-46bb-85ac-acc0b928625e,EV-1775,35.68,29.19,398.7,11.64,0.388,92.36,79,1
